,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
632,101160,KR7101160000,월덱스,KOSDAQ,우량기업부,18270,1,340,1.9,17930,18420,17870,154344,2821172610,301655842110,16510993,KSQ
633,007690,KR7007690001,국도화학,KOSPI,,33450,1,1000,3.08,32450,34100,32000,25161,845003750,301405105200,9010616,STK
634,053610,KR7053610002,프로텍,KOSDAQ,우량기업부,27350,1,750,2.82,27000,27750,26750,37154,1016627350,300850000000,11000000,KSQ
635,043150,KR7043150002,바텍,KOSDAQ,우량기업부,20200,1,920,4.77,19300,20350,19290,99828,1991719160,300055971200,14854256,KSQ
636,018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,20350,2,-250,-1.21,20800,20800,20300,12533,256755750,299145000000,14700000,KSQ
637,072710,KR7072710007,농심홀딩스,KOSPI,,64500,1,800,1.26,63700,64700,63600,10342,663124400,299137455000,4637790,STK
638,179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,9240,1,680,7.94,8660,9300,8640,675794,6158036610,299058864720,32365678,KSQ
639,047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,25750,1,1050,4.25,24750,25950,24250,591047,14976772950,298997206500,11611542,KSQ
640,004430,KR7004430005,송원산업,KOSPI,,12450,1,170,1.38,12370,12750,12210,60688,762331580,298800000000,24000000,STK
641,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,중견기업부,7610,3,0,0.0,7600,7700,7520,179136,1364569660,298539067180,39229838,KSQ
642,389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,48000,1,400,0.84,48150,48750,47000,113882,5456768750,297491040000,6197730,KSQ
643,256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,4365,1,85,1.99,4280,4365,4270,282793,1221240700,296437813695,67912443,KSQ
644,217270,KR7217270008,넵튠,KOSDAQ,중견기업부,6330,1,100,1.61,6270,6450,6190,233796,1478023770,295460029500,46676150,KSQ
645,009680,KR7009680000,모토닉,KOSPI,,8950,2,-70,-0.78,8930,9020,8880,44776,399285110,295350000000,33000000,STK
646,200710,KR7200710002,에이디테크놀로지,KOSDAQ,중견기업부,21950,2,-50,-0.23,22750,22800,21750,362786,8042195600,295026042900,13440822,KSQ
647,122640,KR7122640006,예스티,KOSDAQ,벤처기업부,14050,1,530,3.92,13560,14290,13520,150039,2109699740,294068017400,20930108,KSQ
648,002320,KR7002320000,한진,KOSPI,,19660,1,130,0.67,19490,19740,19490,12769,250769400,293870366480,14947628,STK
649,004380,KR7004380002,삼익THK,KOSPI,,13980,1,480,3.56,13430,15500,13180,11172950,159832842000,293580000000,21000000,STK
650,900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1698,2,-2,-0.12,1692,1710,1681,261181,442873921,291357121878,171588411,STK
651,025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,7780,1,50,0.65,7730,7840,7710,13143,101872000,291316428380,37444271,KSQ
652,086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,13770,1,540,4.08,13260,13790,13160,135774,1832665290,291016915020,21134126,KSQ
653,204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,4130,2,-5,-0.12,4135,4185,3985,1108846,4505090640,290270152900,70283330,KSQ
654,084850,KR7084850007,아이티엠반도체,KOSDAQ GLOBAL,중견기업부,12760,1,440,3.57,12710,12930,12320,28670,360940890,289434237840,22682934,KSQ
655,009290,KR7009290008,광동제약,KOSPI,,5520,1,90,1.66,5430,5530,5400,56034,306603830,289363097520,52420851,STK
656,230360,KR7230360000,에코마케팅,KOSDAQ,우량기업부,9140,2,-10,-0.11,9150,9250,9090,52992,484593840,287617785060,31468029,KSQ
657,104700,KR7104700000,한국철강,KOSPI,,7880,1,230,3.01,7720,7880,7630,30279,234492480,287226000000,36450000,STK
658,027360,KR7027360007,아주IB투자,KOSDAQ,우량기업부,2365,1,20,0.85,2345,2380,2325,346287,816606725,286035885190,120945406,KSQ
659,009470,KR7009470006,삼화전기,KOSPI,,43100,1,500,1.17,43100,43600,41800,127452,5442724550,285055642000,6613820,STK
660,036620,KR7036620003,감성코퍼레이션,KOSDAQ,우량기업부,3055,2,-15,-0.49,3070,3090,3040,207122,633876945,283829534690,92906558,KSQ
661,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,25250,1,400,1.61,24850,25550,24650,74419,1877632700,282800000000,11200000,STK
662,006060,KR7006060008,화승인더,KOSPI,,5100,1,120,2.41,4990,5100,4935,315134,1590291110,282132000000,55320000,STK
663,265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,18420,1,180,0.99,18500,18770,18170,83564,1540281670,281483774820,15281421,KSQ
664,044490,KR7044490001,태웅,KOSDAQ,우량기업부,14030,1,1030,7.92,13200,14230,13080,308886,4325247330,280703555430,20007381,KSQ
665,211050,KR7211050000,인카금융서비스,KOSDAQ,기술성장기업부,5460,2,-130,-2.33,5580,5610,5410,251665,1379636850,280533708000,51379800,KSQ
666,112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,27700,1,600,2.21,27900,29000,27500,847960,23829625500,280062096500,10110545,KSQ
667,001270,KR7001270008,부국증권,KOSPI,,27000,1,200,0.75,26700,27500,26550,9000,242976800,279986922000,10369886,STK
668,339770,KR7339770000,교촌에프앤비,KOSPI,,5600,1,180,3.32,5460,5660,5400,132713,742945640,279804448000,49965080,STK
669,108670,KR7108670001,LX하우시스,KOSPI,,31200,1,500,1.63,30750,31200,30750,21336,662026300,279791304000,8967670,STK
670,003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,25050,1,50,0.2,25000,25100,24900,1323,33079850,277804500000,11090000,KSQ
671,006390,KR7006390009,한일현대시멘트,KOSPI,,14370,1,130,0.91,14200,14440,14020,16894,241456380,277738646640,19327672,STK
672,357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,50700,1,300,0.6,50500,51600,49600,5566,282403700,276568500000,5455000,KSQ
673,031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2765,1,65,2.41,2720,2795,2715,378282,1044305220,276486360255,99995067,KSQ
674,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3110,1,50,1.63,3060,3110,3055,87443,270425115,274924000000,88400000,STK
675,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,16690,1,3430,25.87,13110,17230,12990,7549208,123479345250,274532291210,16448909,KSQ
676,118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,10950,1,160,1.48,10900,11270,10890,189780,2095191740,272238790500,24861990,KSQ
677,095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,8750,1,210,2.46,8540,9050,8440,376323,3329965630,271337491250,31009999,KSQ
678,439090,KR7439090002,마녀공장,KOSDAQ,중견기업부,16530,1,20,0.12,16400,16650,16300,58968,972392990,270732637800,16378260,KSQ
679,067390,KR7067390005,아스트,KOSDAQ,투자주의환기종목(소속부없음),750,2,-6,-0.79,756,756,704,470921,350883869,270118184250,360157579,KSQ
680,078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,2910,1,40,1.39,2860,2955,2860,3249376,9435485555,269803315560,92715916,KSQ
681,030530,KR7030530000,원익홀딩스,KOSDAQ,우량기업부,3485,1,605,21.01,3350,3740,3170,38614656,137292471210,269174363785,77237981,KSQ
682,090360,KR7090360009,로보스타,KOSDAQ,중견기업부,27500,1,150,0.55,27400,27550,26800,105854,2882475700,268125000000,9750000,KSQ
683,090710,KR7090710005,휴림로봇,KOSDAQ,중견기업부,2445,1,15,0.62,2510,2620,2395,20957781,51891014420,268028638425,109623165,KSQ
684,001940,KR7001940006,KISCO홀딩스,KOSPI,,18900,1,380,2.05,18520,18950,18520,11277,211892360,267933582000,14176380,STK
685,054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,22100,2,-150,-0.67,22250,22300,21850,55978,1231088950,267186613200,12089892,KSQ
686,000520,KR7000520007,삼일제약,KOSPI,,12300,2,-320,-2.54,12540,12610,12190,414444,5106237810,266809275300,21691811,STK
687,011930,KR7011930005,신성이엔지,KOSPI,,1296,1,20,1.57,1273,1305,1266,902540,1165114098,266779203696,205848151,STK
688,298690,KR7298690009,에어부산,KOSPI,,2285,1,5,0.22,2295,2300,2280,147828,338402840,266522400000,116640000,STK
689,464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,15000,1,800,5.63,14620,15060,14400,2343977,34677686730,265227450000,17681830,KSQ
690,037270,KR7037270006,YG PLUS,KOSPI,,4180,1,20,0.48,4145,4195,4110,346241,1435715835,265134933800,63429410,STK
691,199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,11910,1,410,3.57,11500,12170,11240,1469607,17349581530,264640200000,22220000,KSQ
692,058820,KR7058820002,CMG제약,KOSDAQ,우량기업부,1905,1,80,4.38,1820,1905,1819,498544,930185511,264589724820,138892244,KSQ
693,122900,KR7122900004,아이마켓코리아,KOSPI,,7910,1,110,1.41,7780,7910,7780,22572,177941680,264422124400,33428840,STK
694,267980,KR7267980001,매일유업,KOSDAQ,우량기업부,33550,3,0,0.0,33550,33750,33450,5569,187047500,263154054900,7843638,KSQ
695,001390,KR7001390004,KG케미칼,KOSPI,,3840,1,20,0.52,3820,3845,3795,92779,355031025,262921113600,68469040,STK
696,039840,KR7039840004,디오,KOSDAQ,우량기업부,17530,1,210,1.21,17320,17650,17220,24946,437124800,262630165150,14981755,KSQ
697,006220,KR7006220008,제주은행,KOSPI,,8160,1,50,0.62,8170,8170,8110,91581,745484320,262170795840,32128774,STK
698,356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,9180,1,130,1.44,8950,9240,8900,826449,7541627710,262029256560,28543492,KSQ
699,304360,KR7304360001,에스바이오메딕스,KOSDAQ,투자주의환기종목(소속부없음),22300,1,1300,6.19,21450,23000,21400,114911,2547685850,261931250800,11745796,KSQ
700,012030,KR7012030003,DB,KOSPI,,1301,1,16,1.25,1300,1304,1288,187908,243807329,261727286833,201173933,STK
701,151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,5330,1,100,1.91,5250,5340,5210,91125,482689710,261719000660,49103002,KSQ
702,360070,KR7360070007,탑머티리얼,KOSDAQ,중견기업부,32300,4,7450,29.98,25250,32300,24900,584090,17428580000,260878798900,8076743,KSQ
703,054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,17220,1,90,0.53,17640,17640,17210,152131,2640118540,260783692260,15144233,KSQ
704,051905,KR7051901007,LG생활건강우,KOSPI,,124200,1,2200,1.8,122200,124800,122200,5762,712645900,260782367400,2099697,STK
705,452260,KR7452260003,한화갤러리아,KOSPI,,1340,2,-14,-1.03,1338,1385,1325,4671752,6317640011,259771877400,193859610,STK
706,123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,21400,1,100,0.47,21450,21800,21000,53690,1144991750,259441081000,12123415,KSQ
707,443670,KR7443670005,에스피소프트,KOSDAQ,벤처기업부,10700,1,450,4.39,10250,10880,10150,926537,9774450760,258954894400,24201392,KSQ
708,023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3345,1,40,1.21,3305,3350,3300,104472,347852720,258604836735,77310863,KSQ
709,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,21700,1,350,1.64,21350,22000,21250,29255,638033950,257613416200,11871586,KSQ
710,104830,KR7104830005,원익머트리얼즈,KOSDAQ,우량기업부,20400,1,1070,5.54,19620,20950,19420,270277,5417489680,257203200000,12608000,KSQ
711,105550,KR7105550008,엣지파운드리,KOSDAQ,중견기업부,4050,1,350,9.46,3985,4100,3715,6054302,24370425955,256501221750,63333635,KSQ
712,121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
713,006340,KR7006340004,대원전선,KOSPI,,3415,1,75,2.25,3375,3455,3330,2658573,9034444485,256053882625,74979175,STK
714,000480,KR7000480004,CR홀딩스,KOSPI,,5460,1,10,0.18,5430,5500,5430,4891,26739160,256022075400,46890490,STK
715,226320,KR7226320000,잇츠한불,KOSPI,,11670,2,-390,-3.23,11930,12060,11630,28245,334790410,255915106050,21929315,STK
716,083930,KR7083930008,아바코,KOSDAQ,우량기업부,17160,1,230,1.36,17030,17400,16980,394113,6752303170,255903613680,14912798,KSQ
717,088260,KR7088260005,이리츠코크렙,KOSPI,,4040,1,25,0.62,4045,4045,4010,23147,93261520,255900023600,63341590,STK
718,016610,KR7016610008,DB금융투자,KOSPI,,5980,1,130,2.22,5860,6030,5850,82682,492098810,253829406220,42446389,STK
719,060150,KR7060150000,인선이엔티,KOSDAQ,우량기업부,5440,2,-70,-1.27,5550,5550,5430,61104,333819230,253306049280,46563612,KSQ
720,001200,KR7001200005,유진투자증권,KOSPI,,2615,1,120,4.81,2495,2645,2490,1084490,2796860375,253305683070,96866418,STK
721,482630,KR7482630001,삼양엔씨켐,KOSDAQ,중견기업부,23350,1,250,1.08,23100,25050,22850,2052022,49121317200,252883769000,10830140,KSQ
722,034830,KR7034830000,한국토지신탁,KOSPI,,1000,1,4,0.4,996,1002,996,203704,203530301,252489230000,252489230,STK
723,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,4750,3,0,0.0,4735,4800,4735,131012,623031995,252342011500,53124634,KSQ
724,150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,251537720850,42997901,KSQ
725,086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,30850,1,1450,4.93,29550,31000,29350,56615,1717219550,251224692100,8143426,KSQ
726,089980,KR7089980007,상아프론테크,KOSDAQ,우량기업부,15670,1,450,2.96,15220,15750,15220,118691,1845913670,250548209790,15989037,KSQ
727,005945,KR7005941000,NH투자증권우,KOSPI,,13270,1,230,1.76,13050,13310,13050,85574,1130232750,250417745360,18870968,STK
728,011500,KR7011500006,한농화성,KOSPI,,16010,1,690,4.5,15380,16160,15320,781914,12398171740,250349042420,15637042,STK
729,029460,KR7029460003,케이씨,KOSPI,,18470,1,90,0.49,18520,18590,18130,8298,152411000,250343192680,13554044,STK
730,065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,26250,1,1250,5.0,25000,26500,25000,69434,1811278800,250162500000,9530000,KSQ
731,010690,KR7010690006,화신,KOSPI,,7160,2,-100,-1.38,7250,7330,7080,207305,1481606110,250030135600,34920410,STK
732,950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),4810,1,220,4.79,4605,4825,4600,43375,204272805,248899933880,51746348,KSQ
733,475960,KR7475960001,토모큐브,KOSDAQ,기술성장기업부,19060,1,560,3.03,18400,19170,18400,231723,4383434870,248687141640,13047594,KSQ
734,268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,248384003120,37183234,KSQ
735,458650,KR7458650009,성우,KOSDAQ,벤처기업부,16480,2,-100,-0.6,16580,16800,16160,84624,1394590560,247952641600,15045670,KSQ
736,102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,13820,1,80,0.58,13950,13950,13690,488458,6747002780,245730006460,17780753,KSQ
737,096040,KR7096040001,이트론,KOSDAQ,투자주의환기종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
738,005500,KR7005500004,삼진제약,KOSPI,,17650,3,0,0.0,17650,17780,17600,13037,230573530,245335000000,13900000,STK
739,060720,KR7060720000,KH바텍,KOSDAQ,우량기업부,10360,1,10,0.1,10500,10510,10240,225540,2339302310,245298299120,23677442,KSQ
740,048870,KR7048870000,시너지이노베이션,KOSDAQ,우량기업부,2965,1,50,1.72,2915,3000,2895,333420,981774995,245230239960,82708344,KSQ
741,445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,15200,2,-510,-3.25,15830,15910,15010,246993,3804298370,245087201600,16124158,KSQ
742,035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,8780,1,130,1.5,8650,8800,8620,65229,569438890,245000930520,27904434,KSQ
743,005010,KR7005010004,휴스틸,KOSPI,,4350,1,155,3.69,4195,4365,4185,408633,1755926075,244418126250,56188075,STK
744,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,29550,2,-300,-1.01,30200,30200,29200,139743,4144190200,244083000000,8260000,KSQ
745,009160,KR7009160003,SIMPAC,KOSPI,,3715,1,30,0.81,3685,3735,3680,9120,33766775,243070651940,65429516,STK
746,002900,KR7002900009,TYM,KOSPI,,5380,2,-200,-3.58,5650,5650,5360,1003049,5442262540,242374143280,45050956,STK
747,008060,KR7008060006,대덕,KOSPI,,7130,1,60,0.85,7070,7140,7060,69478,494548320,241636769500,33890150,STK
748,017390,KR7017390006,서울가스,KOSPI,,48250,1,100,0.21,48150,48400,48100,1812,87408400,241250000000,5000000,STK
749,102460,KR7102460003,이연제약,KOSPI,,12930,2,-30,-0.23,12960,13190,12930,21040,273895600,240327466230,18586811,STK
750,216080,KR7216080002,제테마,KOSDAQ,기술성장기업부,6700,1,130,1.98,6560,6960,6500,210827,1419344920,240158270600,35844518,KSQ
751,001790,KR7001790005,대한제당,KOSPI,,2675,1,10,0.38,2665,2675,2655,63148,168243235,239938351500,89696580,STK
752,114190,KR7114190002,강원에너지,KOSDAQ,우량기업부,9170,1,60,0.66,9050,9260,8940,188381,1723272050,239548258460,26123038,KSQ
753,016590,KR7016590002,신대양제지,KOSPI,,5930,2,-20,-0.34,5950,5970,5930,21491,127885340,238966072600,40297820,STK
754,007460,KR7007460009,에이프로젠,KOSPI,,783,2,-2,-0.25,793,798,771,2206069,1731488073,238129478802,304124494,STK
755,473980,KR7473980001,노머스,KOSDAQ,기술성장기업부,21850,1,1300,6.33,20950,22200,20750,441372,9530530450,237457431450,10867617,KSQ
756,107640,KR7107640005,한중엔시에스,KOSDAQ,기술성장기업부,26150,2,-850,-3.15,27000,27800,26050,137938,3669414300,236865287900,9057946,KSQ
757,037710,KR7037710001,광주신세계,KOSPI,,29750,1,200,0.68,29650,29850,29600,12951,384688250,236726402500,7957190,STK
758,014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,5180,1,30,0.58,5170,5250,5100,551922,2852781460,236071563980,45573661,KSQ
759,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,15080,1,1160,8.33,14410,15250,14280,1855763,27619866580,236037287200,15652340,KSQ
760,299900,KR7299900001,위지윅스튜디오,KOSDAQ,우량기업부,1379,2,-3,-0.22,1382,1395,1377,310725,429989394,235876411036,171048884,KSQ
761,051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,10100,1,20,0.2,10300,10500,10050,462165,4731389270,235607467200,23327472,KSQ
762,024720,KR7024720005,콜마홀딩스,KOSPI,,6820,2,-10,-0.15,6830,6860,6770,33970,231627900,233900486380,34296259,STK
763,208340,KR7208340000,파멥신,KOSDAQ,관리종목(소속부없음),2915,0,0,0.0,0,0,0,0,0,233786229820,80201108,KSQ
764,002150,KR7002150001,도화엔지니어링,KOSPI,,6930,1,30,0.43,6900,6940,6870,65316,450998720,233679600000,33720000,STK
765,038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,13970,1,590,4.41,13500,13970,13450,477031,6518588960,233589883340,16720822,KSQ
766,365330,KR7365330000,에스와이스틸텍,KOSDAQ,중견기업부,7630,2,-160,-2.05,7720,7870,7280,2158602,16491246740,233554300000,30610000,KSQ
767,322510,KR7322510009,제이엘케이,KOSDAQ,기술성장기업부,9140,1,550,6.4,8670,9350,8670,852686,7746507000,233334072880,25528892,KSQ
768,001230,KR7001230002,동국홀딩스,KOSPI,,7320,1,90,1.24,7240,7370,7240,30717,225088450,232779535560,31800483,STK
769,002810,KR7002810000,삼영무역,KOSPI,,12600,2,-70,-0.55,12670,12690,12570,7843,98807910,232683544800,18466948,STK
770,174900,KR7174900001,앱클론,KOSDAQ,기술성장기업부,13220,1,40,0.3,13200,13420,13180,47978,636008300,232531140900,17589345,KSQ
771,092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,4215,1,500,13.46,3700,4285,3695,854301,3468233620,231902332605,55018347,KSQ
772,045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3290,2,-80,-2.37,3370,3375,3265,642730,2130424985,231857410330,70473377,KSQ
773,272550,KR7272550005,삼양패키징,KOSPI,,14670,2,-10,-0.07,14680,14750,14640,11741,172313890,231619803570,15788671,STK
774,005720,KR7005720008,넥센,KOSPI,,4325,2,-5,-0.12,4315,4365,4310,12237,52885085,231577700525,53543977,STK
775,092790,KR7092790005,넥스틸,KOSPI,,8900,1,360,4.22,8590,8980,8450,680073,5971199450,231417800000,26002000,STK
776,000430,KR7000430009,대원강업,KOSPI,,3720,2,-25,-0.67,3735,3745,3710,51559,192061065,230640000000,62000000,STK
777,297890,KR7297890006,HB솔루션,KOSDAQ,우량기업부,3150,2,-10,-0.32,3150,3200,3125,437333,1383103280,230393879100,73140914,KSQ
778,039980,KR7039980008,폴라리스AI,KOSDAQ,중견기업부,3175,1,95,3.08,3115,3190,3115,1623258,5121183680,229735087900,72357508,KSQ
779,001510,KR7001510007,SK증권,KOSPI,,486,1,8,1.67,477,487,475,1204241,581570194,229678823106,472590171,STK
780,004360,KR7004360004,세방,KOSPI,,11880,3,0,0.0,11880,12000,11740,41434,492551670,229387237200,19308690,STK
781,114810,KR7114810005,한솔아이원스,KOSDAQ,중견기업부,7860,1,420,5.65,7450,8000,7350,454523,3555578660,228829547640,29113174,KSQ
782,293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,8510,2,-110,-1.28,8500,8890,8340,312189,2678550670,228760373600,26881360,KSQ
783,092230,KR7092230002,KPX홀딩스,KOSPI,,54000,1,200,0.37,54400,54800,53600,15520,838786500,228130884000,4224646,STK
784,138490,KR7138490008,코오롱ENP,KOSPI,,6000,1,120,2.04,5910,6030,5840,58985,350527680,228000000000,38000000,STK
785,394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,7190,1,1520,26.81,5790,7260,5750,31772958,217329345430,227808031900,31684010,KSQ
786,432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,16310,1,900,5.84,16030,17140,15450,2010885,33188506900,227185121520,13929192,KSQ
787,270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,18490,2,-150,-0.8,18620,18630,18280,121554,2239492970,226719609580,12261742,KSQ
788,039570,KR7039570007,HDC랩스,KOSPI,,8690,1,270,3.21,8420,8700,8300,30450,261114710,225571552690,25957601,STK
789,005160,KR7005160007,동국산업,KOSDAQ,우량기업부,4155,1,55,1.34,4175,4240,4050,88234,366535455,225385822710,54244482,KSQ
790,079940,KR7079940003,가비아,KOSDAQ,우량기업부,16650,2,-10,-0.06,16660,16850,16620,33499,559201560,225369138600,13535684,KSQ
791,036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,10020,2,-200,-1.96,10060,10140,9890,234091,2342493130,225272325360,22482268,KSQ
792,323990,KR7323990002,박셀바이오,KOSDAQ,기술성장기업부,9790,1,40,0.41,9760,9840,9710,79684,778619190,225103428000,22993200,KSQ
793,001470,KR7001470004,삼부토건,KOSPI,,980,2,-8,-0.81,999,999,934,5486361,5340016250,225088187520,229681824,STK
794,288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,4460,1,105,2.41,4250,4575,4000,1381978,6076200095,224836315800,50411730,KSQ
795,441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,6060,1,260,4.48,5800,6090,5790,276113,1652200610,224146680060,36987901,KSQ
796,096760,KR7096760004,JW홀딩스,KOSPI,,3030,2,-20,-0.66,3035,3060,3010,89716,271972085,223992574260,73924942,STK
797,475580,KR7475580007,에이럭스,KOSDAQ,중견기업부,16450,1,2330,16.5,14810,16450,14610,11680344,184970406150,223307105000,13574900,KSQ
798,425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,19600,1,880,4.7,18750,20300,18720,87107,1726702030,223067600000,11381000,KSQ
799,377450,KR7377450002,리파인,KOSDAQ,중견기업부,12860,1,260,2.06,13000,13000,12750,19598,252463730,222863800000,17330000,KSQ
800,003580,KR7003580008,HLB글로벌,KOSPI,,4445,1,125,2.89,4350,4495,4310,376739,1663716490,222720356565,50105817,STK
801,001630,KR7001630003,종근당홀딩스,KOSPI,,44400,1,200,0.45,44100,44500,44100,3833,169745450,222437828400,5009861,STK
802,240550,KR7240550004,동방메디컬,KOSDAQ,벤처기업부,10800,1,900,9.09,9820,11700,9720,14691890,159422367500,222338952000,20586940,KSQ
803,036200,KR7036200004,유니셈,KOSDAQ,우량기업부,7250,1,180,2.55,7500,7680,7200,1043971,7751088910,222315616750,30664223,KSQ
804,001130,KR7001130004,대한제분,KOSPI,,131500,1,2000,1.54,129500,131500,129000,501,65210500,222235000000,1690000,STK
805,078020,KR7078020005,LS증권,KOSDAQ,우량기업부,3985,1,55,1.4,3930,3990,3930,18681,73901035,221092542150,55481190,KSQ
806,182360,KR7182360008,큐브엔터,KOSDAQ,우량기업부,15140,2,-250,-1.62,15330,15330,14780,82615,1245922860,220613372980,14571557,KSQ
807,117580,KR7117580001,대성에너지,KOSPI,,7980,3,0,0.0,7990,8020,7970,39429,315150050,219450000000,27500000,STK
808,144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,5020,1,155,3.19,4870,5080,4865,184485,914600400,219336972480,43692624,KSQ
809,322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,23400,2,-950,-3.9,24750,25000,23400,78627,1880683650,219177082800,9366542,KSQ
810,100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,21900,1,400,1.86,21550,22000,21400,15269,331619600,219040843500,10001865,KSQ
811,334890,KR7334890001,이지스밸류리츠,KOSPI,,4250,1,50,1.19,4205,4255,4200,56363,238353525,218634743250,51443469,STK
812,036220,KR7036220002,오상헬스케어,KOSDAQ,중견기업부,15070,2,-20,-0.13,15110,15270,14850,22795,343018450,218355499120,14489416,KSQ
813,168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,10250,2,-460,-4.3,11350,11800,10030,1226995,13457186060,218204911000,21288284,KSQ
814,001250,KR7001250000,GS글로벌,KOSPI,,2640,1,50,1.93,2585,2645,2585,512456,1346235310,217889136960,82533764,STK
815,006405,KR7006401004,삼성SDI우,KOSPI,,134600,1,4100,3.14,130500,134900,130500,6475,866032200,217768801600,1617896,STK
816,001780,KR7001780006,알루코,KOSPI,,2240,1,5,0.22,2260,2315,2240,2249584,5120944035,216899495680,96830132,STK
817,396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,11990,2,-60,-0.5,12120,12120,11850,230850,2763715550,216886390600,18088940,KSQ
818,263720,KR7263720005,디앤씨미디어,KOSDAQ,우량기업부,17300,2,-170,-0.97,17390,17730,17300,48461,841440180,216673382900,12524473,KSQ
819,474170,KR7474170008,루미르,KOSDAQ,기술성장기업부,12220,1,190,1.58,12050,12300,11910,1117076,13574801400,216632445120,17727696,KSQ
820,092200,KR7092200005,디아이씨,KOSPI,,5570,1,170,3.15,5430,5760,5360,2437018,13496919240,216609329330,38888569,STK
821,109070,KR7109070003,주성코퍼레이션,KOSPI,,4100,0,0,0.0,0,0,0,0,0,216521943000,52810230,STK
822,057880,KR7057880007,푸른소나무,KOSDAQ,관리종목(소속부없음),8790,0,0,0.0,0,0,0,0,0,216061434720,24580368,KSQ
823,356860,KR7356860007,티엘비,KOSDAQ,우량기업부,21950,1,3390,18.27,20900,22600,20200,6282647,134641427550,215826228500,9832630,KSQ
824,053210,KR7053210001,스카이라이프,KOSPI,,4540,2,-20,-0.44,4585,4585,4510,12214,55353105,215754215700,47522955,STK
